jns_karantina;komoditas;Satuan;Harga;komsat
T;BIBIT ANGGREK ARANDA;buah/butir/batang;60000;BIBIT ANGGREK ARANDA/buah/butir/batang
T;BIBIT ANGGREK BULAN;botol;60000;BIBIT ANGGREK BULAN/botol
T;BIBIT ANGGREK BULAN;buah/butir/batang;60000;BIBIT ANGGREK BULAN/buah/butir/batang
T;BIBIT ANGGREK BULAN;kilogram;60000;BIBIT ANGGREK BULAN/kilogram
T;BIBIT ANGGREK BULBOPHYLLUM;buah/butir/batang;60000;BIBIT ANGGREK BULBOPHYLLUM/buah/butir/batang
T;BIBIT ANGGREK CATTLEYA;buah/butir/batang;60000;BIBIT ANGGREK CATTLEYA/buah/butir/batang
T;BIBIT ANGGREK CATTLEYA;kilogram;60000;BIBIT ANGGREK CATTLEYA/kilogram
T;BIBIT ANGGREK CATTLEYA;number of packs;60000;BIBIT ANGGREK CATTLEYA/number of packs
T;BIBIT ANGGREK COCHLEANTHES;buah/butir/batang;60000;BIBIT ANGGREK COCHLEANTHES/buah/butir/batang
T;BIBIT ANGGREK DENDROBIUM;botol;60000;BIBIT ANGGREK DENDROBIUM/botol
T;BIBIT ANGGREK DENDROBIUM;buah/butir/batang;60000;BIBIT ANGGREK DENDROBIUM/buah/butir/batang
T;BIBIT ANGGREK DENDROBIUM;kilogram;60000;BIBIT ANGGREK DENDROBIUM/kilogram
T;BIBIT ANGGREK DENDROBIUM;number of packs;60000;BIBIT ANGGREK DENDROBIUM/number of packs
T;BIBIT ANGGREK EPIDENDRON;buah/butir/batang;60000;BIBIT ANGGREK EPIDENDRON/buah/butir/batang
T;BIBIT ANGGREK MOKARA;buah/butir/batang;60000;BIBIT ANGGREK MOKARA/buah/butir/batang
T;BIBIT ANGGREK ONCIDIUM;buah/butir/batang;60000;BIBIT ANGGREK ONCIDIUM/buah/butir/batang
T;BIBIT ANGGREK PAPHIOPEDILUM;buah/butir/batang;60000;BIBIT ANGGREK PAPHIOPEDILUM/buah/butir/batang
T;BIBIT ANGGREK VANDA;buah/butir/batang;60000;BIBIT ANGGREK VANDA/buah/butir/batang
T;BIBIT ANGGUR;buah/butir/batang;60000;BIBIT ANGGUR/buah/butir/batang
T;BIBIT ANGGUR;kilogram;60000;BIBIT ANGGUR/kilogram
T;BIBIT ANGGUR;ton;60000;BIBIT ANGGUR/ton
T;BIBIT ANGREK PHALAENOPSIS;botol;60000;BIBIT ANGREK PHALAENOPSIS/botol
T;BIBIT ANGREK PHALAENOPSIS;buah/butir/batang;60000;BIBIT ANGREK PHALAENOPSIS/buah/butir/batang
T;BIBIT ANIGOZANTHOS;buah/butir/batang;60000;BIBIT ANIGOZANTHOS/buah/butir/batang
T;BIBIT ANTHURIUM;buah/butir/batang;60000;BIBIT ANTHURIUM/buah/butir/batang
T;BIBIT ANTHURIUM;gram;60000;BIBIT ANTHURIUM/gram
T;BIBIT ANTIRRHINUM;gram;60000;BIBIT ANTIRRHINUM/gram
T;BIBIT ANUBIAS;buah/butir/batang;60000;BIBIT ANUBIAS/buah/butir/batang
T;BIBIT ASCOCENDA;buah/butir/batang;60000;BIBIT ASCOCENDA/buah/butir/batang
T;BIBIT ASOKA;buah/butir/batang;60000;BIBIT ASOKA/buah/butir/batang
T;BIBIT BACOBA;buah/butir/batang;60000;BIBIT BACOBA/buah/butir/batang
T;BIBIT BAKAU;buah/butir/batang;60000;BIBIT BAKAU/buah/butir/batang
T;BIBIT BAKAU;kilogram;60000;BIBIT BAKAU/kilogram
T;BIBIT BAKUNG;buah/butir/batang;60000;BIBIT BAKUNG/buah/butir/batang
T;BIBIT BAMBU;buah/butir/batang;60000;BIBIT BAMBU/buah/butir/batang
T;BIBIT BAMBU;gram;60000;BIBIT BAMBU/gram
T;BIBIT BAMBU;meter kubik;60000;BIBIT BAMBU/meter kubik
T;BIBIT BAWANG BOMBAY;kilogram;60000;BIBIT BAWANG BOMBAY/kilogram
T;BIBIT BAWANG MERAH;kilogram;60000;BIBIT BAWANG MERAH/kilogram
T;BIBIT BEGONIA;box;60000;BIBIT BEGONIA/box
T;BIBIT BEGONIA;buah/butir/batang;60000;BIBIT BEGONIA/buah/butir/batang
T;BIBIT BEGONIA;kemasan;60000;BIBIT BEGONIA/kemasan
T;BIBIT BELIMBING;buah/butir/batang;60000;BIBIT BELIMBING/buah/butir/batang
T;BIBIT BELIMBING;gram;60000;BIBIT BELIMBING/gram
T;BIBIT BELIMBING WULUH;gram;60000;BIBIT BELIMBING WULUH/gram
T;BIBIT BELIMBING WULUH;kilogram;60000;BIBIT BELIMBING WULUH/kilogram
T;BIBIT BERINGIN;buah/butir/batang;60000;BIBIT BERINGIN/buah/butir/batang
T;BIBIT BERINGIN;gram;60000;BIBIT BERINGIN/gram
T;BIBIT BERINGIN;kilogram;60000;BIBIT BERINGIN/kilogram
T;BIBIT BERINGIN PUTIH;buah/butir/batang;60000;BIBIT BERINGIN PUTIH/buah/butir/batang
T;BIBIT BLANCENG;buah/butir/batang;60000;BIBIT BLANCENG/buah/butir/batang
T;BIBIT BOUGENFIL;buah/butir/batang;60000;BIBIT BOUGENFIL/buah/butir/batang
T;BIBIT BROKOLI;buah/butir/batang;60000;BIBIT BROKOLI/buah/butir/batang
T;BIBIT BROKOLI;kilogram;60000;BIBIT BROKOLI/kilogram
T;BIBIT BROMELIA;buah/butir/batang;60000;BIBIT BROMELIA/buah/butir/batang
T;BIBIT BUNGA GARDENIA;buah/butir/batang;60000;BIBIT BUNGA GARDENIA/buah/butir/batang
T;BIBIT BUNGA KAMBOJA;buah/butir/batang;60000;BIBIT BUNGA KAMBOJA/buah/butir/batang
T;BIBIT BUNGA KAMBOJA;kilogram;60000;BIBIT BUNGA KAMBOJA/kilogram
T;BIBIT BUNGA KUPU-KUPU;buah/butir/batang;60000;BIBIT BUNGA KUPU-KUPU/buah/butir/batang
T;BIBIT BUNGA KUPU-KUPU;kilogram;60000;BIBIT BUNGA KUPU-KUPU/kilogram
T;BIBIT BUNGA MELATI;buah/butir/batang;60000;BIBIT BUNGA MELATI/buah/butir/batang
T;BIBIT BUNGA SEPATU;buah/butir/batang;60000;BIBIT BUNGA SEPATU/buah/butir/batang
T;BIBIT BUNGA SEPATU;kilogram;60000;BIBIT BUNGA SEPATU/kilogram
T;BIBIT BUPLURUM;buah/butir/batang;60000;BIBIT BUPLURUM/buah/butir/batang
T;BIBIT CABOMBA;buah/butir/batang;60000;BIBIT CABOMBA/buah/butir/batang
T;BIBIT CALANTHE SPP;buah/butir/batang;60000;BIBIT CALANTHE SPP/buah/butir/batang
T;BIBIT CALLA LILY;buah/butir/batang;60000;BIBIT CALLA LILY/buah/butir/batang
T;BIBIT CATTLEYA;buah/butir/batang;60000;BIBIT CATTLEYA/buah/butir/batang
T;BIBIT CEMARA;buah/butir/batang;60000;BIBIT CEMARA/buah/butir/batang
T;BIBIT CEMARA;kilogram;60000;BIBIT CEMARA/kilogram
T;BIBIT CEMARA NORFOLK;buah/butir/batang;60000;BIBIT CEMARA NORFOLK/buah/butir/batang
T;BIBIT CERTOPHYLLUM;buah/butir/batang;60000;BIBIT CERTOPHYLLUM/buah/butir/batang
T;BIBIT CORDYLINE;buah/butir/batang;60000;BIBIT CORDYLINE/buah/butir/batang
T;BIBIT CTENANTA;buah/butir/batang;60000;BIBIT CTENANTA/buah/butir/batang
T;BIBIT CYCAS;buah/butir/batang;60000;BIBIT CYCAS/buah/butir/batang
T;BIBIT CYCAS;gram;60000;BIBIT CYCAS/gram
T;BIBIT DACRAENA;buah/butir/batang;60000;BIBIT DACRAENA/buah/butir/batang
T;BIBIT DACRAENA;set;60000;BIBIT DACRAENA/set
T;BIBIT DENDROBIUM;botol;60000;BIBIT DENDROBIUM/botol
T;BIBIT DENDROBIUM;buah/butir/batang;60000;BIBIT DENDROBIUM/buah/butir/batang
T;BIBIT DUKU;buah/butir/batang;60000;BIBIT DUKU/buah/butir/batang
T;BIBIT DURIAN;buah/butir/batang;60000;BIBIT DURIAN/buah/butir/batang
T;BIBIT DURIAN;gram;60000;BIBIT DURIAN/gram
T;BIBIT DURIAN;kilogram;60000;BIBIT DURIAN/kilogram
T;BIBIT EUPHORBIA;buah/butir/batang;60000;BIBIT EUPHORBIA/buah/butir/batang
T;BIBIT EUSTOMA;buah/butir/batang;60000;BIBIT EUSTOMA/buah/butir/batang
T;BIBIT GERANIUM;buah/butir/batang;60000;BIBIT GERANIUM/buah/butir/batang
T;BIBIT GERANIUM;gram;60000;BIBIT GERANIUM/gram
T;BIBIT GERBERA;buah/butir/batang;60000;BIBIT GERBERA/buah/butir/batang
T;BIBIT GYPSOPHILA;kilogram;60000;BIBIT GYPSOPHILA/kilogram
T;BIBIT HEDERA;buah/butir/batang;60000;BIBIT HEDERA/buah/butir/batang
T;BIBIT HELICONIA;buah/butir/batang;60000;BIBIT HELICONIA/buah/butir/batang
T;BIBIT HIPPEASTRUM;buah/butir/batang;60000;BIBIT HIPPEASTRUM/buah/butir/batang
T;BIBIT HUMATA (PAKU-PAKUAN);buah/butir/batang;60000;BIBIT HUMATA (PAKU-PAKUAN)/buah/butir/batang
T;BIBIT IMPATIENS;buah/butir/batang;60000;BIBIT IMPATIENS/buah/butir/batang
T;BIBIT IMPATIENS;gram;60000;BIBIT IMPATIENS/gram
T;BIBIT IRIS;buah/butir/batang;60000;BIBIT IRIS/buah/butir/batang
T;BIBIT IXORA;gram;60000;BIBIT IXORA/gram
T;BIBIT JABON;meter kubik;60000;BIBIT JABON/meter kubik
T;BIBIT JAGUNG;bag;60000;BIBIT JAGUNG/bag
T;BIBIT JAGUNG;box;60000;BIBIT JAGUNG/box
T;BIBIT JAGUNG;carton;60000;BIBIT JAGUNG/carton
T;BIBIT JAGUNG;hundred fifteen kg drum;60000;BIBIT JAGUNG/hundred fifteen kg drum
T;BIBIT JAGUNG;kilogram;60000;BIBIT JAGUNG/kilogram
T;BIBIT JAGUNG;kilogram per second;60000;BIBIT JAGUNG/kilogram per second
T;BIBIT JAMBU AIR;buah/butir/batang;60000;BIBIT JAMBU AIR/buah/butir/batang
T;BIBIT JAMBU AIR;gram;60000;BIBIT JAMBU AIR/gram
T;BIBIT JAMBU AIR;kilogram;60000;BIBIT JAMBU AIR/kilogram
T;BIBIT JAMBU BIJI;buah/butir/batang;60000;BIBIT JAMBU BIJI/buah/butir/batang
T;BIBIT JAMBU BIJI;gram;60000;BIBIT JAMBU BIJI/gram
T;BIBIT JAMBU BIJI;kilogram;60000;BIBIT JAMBU BIJI/kilogram
T;BIBIT JAMUR MERANG;kilogram;60000;BIBIT JAMUR MERANG/kilogram
T;BIBIT JAPONESE RUSH;buah/butir/batang;60000;BIBIT JAPONESE RUSH/buah/butir/batang
T;BIBIT JATI;meter kubik;60000;BIBIT JATI/meter kubik
T;BIBIT JERUK;buah/butir/batang;60000;BIBIT JERUK/buah/butir/batang
T;BIBIT JERUK;kilogram;60000;BIBIT JERUK/kilogram
T;BIBIT KACANG PANJANG;kilogram;60000;BIBIT KACANG PANJANG/kilogram
T;BIBIT KAKAO;buah/butir/batang;60000;BIBIT KAKAO/buah/butir/batang
T;BIBIT KAKAO;kilogram;60000;BIBIT KAKAO/kilogram
T;BIBIT KAKAO;meter kubik;60000;BIBIT KAKAO/meter kubik
T;BIBIT KAKAO;ton;60000;BIBIT KAKAO/ton
T;BIBIT KAKTUS;box;60000;BIBIT KAKTUS/box
T;BIBIT KAKTUS;buah/butir/batang;60000;BIBIT KAKTUS/buah/butir/batang
T;BIBIT KANGKUNG;buah/butir/batang;60000;BIBIT KANGKUNG/buah/butir/batang
T;BIBIT KANGKUNG;kilogram;60000;BIBIT KANGKUNG/kilogram
T;BIBIT KASSIA;kilogram;60000;BIBIT KASSIA/kilogram
T;BIBIT KEDELE;kilogram;60000;BIBIT KEDELE/kilogram
T;BIBIT KEDELE;ton;60000;BIBIT KEDELE/ton
T;BIBIT KEDONDONG LAUT;buah/butir/batang;60000;BIBIT KEDONDONG LAUT/buah/butir/batang
T;BIBIT KELADI TIKUS;buah/butir/batang;60000;BIBIT KELADI TIKUS/buah/butir/batang
T;BIBIT KELAPA;buah/butir/batang;60000;BIBIT KELAPA/buah/butir/batang
T;BIBIT KELAPA;kilogram;60000;BIBIT KELAPA/kilogram
T;BIBIT KELAPA SAWIT;kilogram;60000;BIBIT KELAPA SAWIT/kilogram
T;BIBIT KELENGKENG;buah/butir/batang;60000;BIBIT KELENGKENG/buah/butir/batang
T;BIBIT KELENGKENG;gram;60000;BIBIT KELENGKENG/gram
T;BIBIT KELENGKENG;kilogram;60000;BIBIT KELENGKENG/kilogram
T;BIBIT KEMIRI;kilogram;60000;BIBIT KEMIRI/kilogram
T;BIBIT KENARI;kilogram;60000;BIBIT KENARI/kilogram
T;BIBIT KENTANG;buah/butir/batang;60000;BIBIT KENTANG/buah/butir/batang
T;BIBIT KENTANG;kilogram;60000;BIBIT KENTANG/kilogram
T;BIBIT KENTANG;ton;60000;BIBIT KENTANG/ton
T;BIBIT KETIMUN;kilogram;60000;BIBIT KETIMUN/kilogram
T;BIBIT KOPI;box;60000;BIBIT KOPI/box
T;BIBIT KOPI;gram;60000;BIBIT KOPI/gram
T;BIBIT KOPI;kilogram;60000;BIBIT KOPI/kilogram
T;BIBIT KRISAN;buah/butir/batang;60000;BIBIT KRISAN/buah/butir/batang
T;BIBIT KRISAN;kilogram;60000;BIBIT KRISAN/kilogram
T;BIBIT KUNYIT;buah/butir/batang;60000;BIBIT KUNYIT/buah/butir/batang
T;BIBIT KUNYIT;gram;60000;BIBIT KUNYIT/gram
T;BIBIT KUNYIT;kilogram;60000;BIBIT KUNYIT/kilogram
T;BIBIT KURMA;kilogram;60000;BIBIT KURMA/kilogram
T;BIBIT LADA;buah/butir/batang;60000;BIBIT LADA/buah/butir/batang
T;BIBIT LADA;gram;60000;BIBIT LADA/gram
T;BIBIT LADA;kilogram;60000;BIBIT LADA/kilogram
T;BIBIT LIDAH BUAYA;buah/butir/batang;60000;BIBIT LIDAH BUAYA/buah/butir/batang
T;BIBIT LIDAH BUAYA;kemasan;60000;BIBIT LIDAH BUAYA/kemasan
T;BIBIT LILIUM;buah/butir/batang;60000;BIBIT LILIUM/buah/butir/batang
T;BIBIT LILIUM;kilogram;60000;BIBIT LILIUM/kilogram
T;BIBIT LIMONIUM;buah/butir/batang;60000;BIBIT LIMONIUM/buah/butir/batang
T;BIBIT LOMANDRA;buah/butir/batang;60000;BIBIT LOMANDRA/buah/butir/batang
T;BIBIT MANGGA;buah/butir/batang;60000;BIBIT MANGGA/buah/butir/batang
T;BIBIT MANGGA;gram;60000;BIBIT MANGGA/gram
T;BIBIT MANGGA;kilogram;60000;BIBIT MANGGA/kilogram
T;BIBIT MANGGIS;buah/butir/batang;60000;BIBIT MANGGIS/buah/butir/batang
T;BIBIT MANGGIS;gram;60000;BIBIT MANGGIS/gram
T;BIBIT MANGGIS;kilogram;60000;BIBIT MANGGIS/kilogram
T;BIBIT MAWAR;buah/butir/batang;60000;BIBIT MAWAR/buah/butir/batang
T;BIBIT MAWAR;kilogram;60000;BIBIT MAWAR/kilogram
T;BIBIT MELATI;buah/butir/batang;60000;BIBIT MELATI/buah/butir/batang
T;BIBIT MIRTEN;buah/butir/batang;60000;BIBIT MIRTEN/buah/butir/batang
T;BIBIT NANGKA;buah/butir/batang;60000;BIBIT NANGKA/buah/butir/batang
T;BIBIT NANGKA;gram;60000;BIBIT NANGKA/gram
T;BIBIT NANGKA;kilogram;60000;BIBIT NANGKA/kilogram
T;BIBIT NERVILIA;buah/butir/batang;60000;BIBIT NERVILIA/buah/butir/batang
T;BIBIT NYMPHAEA;buah/butir/batang;60000;BIBIT NYMPHAEA/buah/butir/batang
T;BIBIT OKRA;kilogram;60000;BIBIT OKRA/kilogram
T;BIBIT PAKIS;buah/butir/batang;60000;BIBIT PAKIS/buah/butir/batang
T;BIBIT PAKIS;kemasan;60000;BIBIT PAKIS/kemasan
T;BIBIT PAKIS NEPHROLEPIS;buah/butir/batang;60000;BIBIT PAKIS NEPHROLEPIS/buah/butir/batang
T;BIBIT PALA;kilogram;60000;BIBIT PALA/kilogram
T;BIBIT PALEM;buah/butir/batang;60000;BIBIT PALEM/buah/butir/batang
T;BIBIT PALEM;kilogram;60000;BIBIT PALEM/kilogram
T;BIBIT PALEM KUNING;buah/butir/batang;60000;BIBIT PALEM KUNING/buah/butir/batang
T;BIBIT PALEM MERAH;buah/butir/batang;60000;BIBIT PALEM MERAH/buah/butir/batang
T;BIBIT PALEM SYARGUS;kilogram;60000;BIBIT PALEM SYARGUS/kilogram
T;BIBIT PALEM WAREGU;buah/butir/batang;60000;BIBIT PALEM WAREGU/buah/butir/batang
T;BIBIT PALM RAPHIS;buah/butir/batang;60000;BIBIT PALM RAPHIS/buah/butir/batang
T;BIBIT PARSLEY MOSS CURLED;buah/butir/batang;60000;BIBIT PARSLEY MOSS CURLED/buah/butir/batang
T;BIBIT PETAI;kilogram;60000;BIBIT PETAI/kilogram
T;BIBIT PHALAENOPSIS;botol;60000;BIBIT PHALAENOPSIS/botol
T;BIBIT PHALAENOPSIS;buah/butir/batang;60000;BIBIT PHALAENOPSIS/buah/butir/batang
T;BIBIT PHILODENDRON;buah/butir/batang;60000;BIBIT PHILODENDRON/buah/butir/batang
T;BIBIT PISANG;buah/butir/batang;60000;BIBIT PISANG/buah/butir/batang
T;BIBIT PISANG;carton;60000;BIBIT PISANG/carton
T;BIBIT PISANG;meter kubik;60000;BIBIT PISANG/meter kubik
T;BIBIT PLATYCODON;buah/butir/batang;60000;BIBIT PLATYCODON/buah/butir/batang
T;BIBIT PURING JET;buah/butir/batang;60000;BIBIT PURING JET/buah/butir/batang
T;BIBIT RAMBUTAN;buah/butir/batang;60000;BIBIT RAMBUTAN/buah/butir/batang
T;BIBIT RAMBUTAN;gram;60000;BIBIT RAMBUTAN/gram
T;BIBIT RAMBUTAN;kilogram;60000;BIBIT RAMBUTAN/kilogram
T;BIBIT SAINTPAULIA;buah/butir/batang;60000;BIBIT SAINTPAULIA/buah/butir/batang
T;BIBIT SALAK;buah/butir/batang;60000;BIBIT SALAK/buah/butir/batang
T;BIBIT SALAK;gram;60000;BIBIT SALAK/gram
T;BIBIT SALAK;kilogram;60000;BIBIT SALAK/kilogram
T;BIBIT SALAM;buah/butir/batang;60000;BIBIT SALAM/buah/butir/batang
T;BIBIT SANSEVIERIA;buah/butir/batang;60000;BIBIT SANSEVIERIA/buah/butir/batang
T;BIBIT SAWI;kilogram;60000;BIBIT SAWI/kilogram
T;BIBIT SAWO;buah/butir/batang;60000;BIBIT SAWO/buah/butir/batang
T;BIBIT SAWO;gram;60000;BIBIT SAWO/gram
T;BIBIT SAWO;kilogram;60000;BIBIT SAWO/kilogram
T;BIBIT SCINDAPSUS;buah/butir/batang;60000;BIBIT SCINDAPSUS/buah/butir/batang
T;BIBIT SIANTO;gram;60000;BIBIT SIANTO/gram
T;BIBIT SINGKONG;buah/butir/batang;60000;BIBIT SINGKONG/buah/butir/batang
T;BIBIT SINGKONG;kemasan;60000;BIBIT SINGKONG/kemasan
T;BIBIT SIRIH;buah/butir/batang;60000;BIBIT SIRIH/buah/butir/batang
T;BIBIT SIRIH;kemasan;60000;BIBIT SIRIH/kemasan
T;BIBIT SOKA;buah/butir/batang;60000;BIBIT SOKA/buah/butir/batang
T;BIBIT SOKA;gram;60000;BIBIT SOKA/gram
T;BIBIT STICHERUS;kilogram;60000;BIBIT STICHERUS/kilogram
T;BIBIT STRAWBERRY;botol;60000;BIBIT STRAWBERRY/botol
T;BIBIT STRAWBERRY;buah/butir/batang;60000;BIBIT STRAWBERRY/buah/butir/batang
T;BIBIT STRAWBERRY;gram;60000;BIBIT STRAWBERRY/gram
T;BIBIT STRAWBERRY;kilogram;60000;BIBIT STRAWBERRY/kilogram
T;BIBIT SUKUN;buah/butir/batang;60000;BIBIT SUKUN/buah/butir/batang
T;BIBIT SYNGONIUM;buah/butir/batang;60000;BIBIT SYNGONIUM/buah/butir/batang
T;BIBIT TANAMAN AQUARIUM;buah/butir/batang;60000;BIBIT TANAMAN AQUARIUM/buah/butir/batang
T;BIBIT TANAMAN AQUARIUM;gram;60000;BIBIT TANAMAN AQUARIUM/gram
T;BIBIT TANAMAN AQUARIUM;kemasan;60000;BIBIT TANAMAN AQUARIUM/kemasan
T;BIBIT TANAMAN AQUARIUM;kilogram;60000;BIBIT TANAMAN AQUARIUM/kilogram
T;BIBIT TANAMAN BUAH;buah/butir/batang;60000;BIBIT TANAMAN BUAH/buah/butir/batang
T;BIBIT TANAMAN BUAH;gram;60000;BIBIT TANAMAN BUAH/gram
T;BIBIT TANAMAN BUAH;kilogram;60000;BIBIT TANAMAN BUAH/kilogram
T;BIBIT TANAMAN HIAS;buah/butir/batang;60000;BIBIT TANAMAN HIAS/buah/butir/batang
T;BIBIT TANAMAN HIAS;gram;60000;BIBIT TANAMAN HIAS/gram
T;BIBIT TANAMAN HIAS;kemasan;60000;BIBIT TANAMAN HIAS/kemasan
T;BIBIT TANAMAN HIAS;kilogram;60000;BIBIT TANAMAN HIAS/kilogram
T;BIBIT TANAMAN OBAT;buah/butir/batang;60000;BIBIT TANAMAN OBAT/buah/butir/batang
T;BIBIT TANAMAN OBAT;kilogram;60000;BIBIT TANAMAN OBAT/kilogram
T;BIBIT TANAMAN OBAT;vial;60000;BIBIT TANAMAN OBAT/vial
T;BIBIT TANANAMAN VANDA;buah/butir/batang;60000;BIBIT TANANAMAN VANDA/buah/butir/batang
T;BIBIT TANANAMAN VANDA;kilogram;60000;BIBIT TANANAMAN VANDA/kilogram
T;BIBIT TANANAMAN VANDA;number of packs;60000;BIBIT TANANAMAN VANDA/number of packs
T;BIBIT TEBU;box;60000;BIBIT TEBU/box
T;BIBIT TEBU;buah/butir/batang;60000;BIBIT TEBU/buah/butir/batang
T;BIBIT TEH;buah/butir/batang;60000;BIBIT TEH/buah/butir/batang
T;BIBIT TEH;kilogram;60000;BIBIT TEH/kilogram
T;BIBIT TERATAI;buah/butir/batang;60000;BIBIT TERATAI/buah/butir/batang
T;BIBIT TERATAI;kilogram;60000;BIBIT TERATAI/kilogram
T;BIBIT TERONG;kilogram;60000;BIBIT TERONG/kilogram
T;BIBIT TOMAT;kilogram;60000;BIBIT TOMAT/kilogram
T;BIBIT UBI JALAR;kilogram;60000;BIBIT UBI JALAR/kilogram
T;BIBIT WALISONGO;buah/butir/batang;60000;BIBIT WALISONGO/buah/butir/batang
T;BIBIT ZAMIA;buah/butir/batang;60000;BIBIT ZAMIA/buah/butir/batang
T;BIDARA/JUJUBE;buah/butir/batang;60000;BIDARA/JUJUBE/buah/butir/batang
T;BIDARA/JUJUBE;kilogram;60000;BIDARA/JUJUBE/kilogram
T;BIJI BASIL;kilogram;60000;BIJI BASIL/kilogram
T;BIJI BASIL;ton;60000;BIJI BASIL/ton
T;BIJI BUNGA MATAHARI;bag;60000;BIJI BUNGA MATAHARI/bag
T;BIJI BUNGA MATAHARI;buah/butir/batang;60000;BIJI BUNGA MATAHARI/buah/butir/batang
T;BIJI BUNGA MATAHARI;kilogram;60000;BIJI BUNGA MATAHARI/kilogram
T;BIJI BUNGA MATAHARI;ton;60000;BIJI BUNGA MATAHARI/ton
T;BIJI CANOLA;kilogram;60000;BIJI CANOLA/kilogram
T;BIJI CHIA;kilogram;60000;BIJI CHIA/kilogram
T;BIJI CHIA;ton;60000;BIJI CHIA/ton
T;BIJI GEBANG/TANAMAN GEBANG;gram;60000;BIJI GEBANG/TANAMAN GEBANG/gram
T;BIJI GEBANG/TANAMAN GEBANG;kilogram;60000;BIJI GEBANG/TANAMAN GEBANG/kilogram
T;BIJI GEBANG/TANAMAN GEBANG;ton;60000;BIJI GEBANG/TANAMAN GEBANG/ton
T;BIJI HAZEL;gram;60000;BIJI HAZEL/gram
T;BIJI HAZEL;kilogram;60000;BIJI HAZEL/kilogram
T;BIJI KAPAS;buah/butir/batang;60000;BIJI KAPAS/buah/butir/batang
T;BIJI KAPAS;kilogram;60000;BIJI KAPAS/kilogram
T;BIJI KELAMPAI;kilogram;60000;BIJI KELAMPAI/kilogram
T;BIJI KENARI;box;60000;BIJI KENARI/box
T;BIJI KENARI;kilogram;60000;BIJI KENARI/kilogram
T;BIJI KENARI;set;60000;BIJI KENARI/set
T;BIJI KENARI;ton;60000;BIJI KENARI/ton
T;BIJI KLABET;bag;60000;BIJI KLABET/bag
T;BIJI KLABET;kilogram;60000;BIJI KLABET/kilogram
T;BIJI KLABET;ton;60000;BIJI KLABET/ton
T;BIJI LENA;kilogram;60000;BIJI LENA/kilogram
T;BIJI LENA;ton;60000;BIJI LENA/ton
T;BINTANGOR;buah/butir/batang;60000;BINTANGOR/buah/butir/batang
T;BINTANGOR;meter kubik;60000;BINTANGOR/meter kubik
T;BIT GULA;kilogram;60000;BIT GULA/kilogram
T;BLACK EYE BEAN;kilogram;60000;BLACK EYE BEAN/kilogram
T;BLEACHING EARTH;kilogram;60000;BLEACHING EARTH/kilogram
T;BLYXA;buah/butir/batang;60000;BLYXA/buah/butir/batang
T;BONGGOL JAGUNG GILING;kilogram;60000;BONGGOL JAGUNG GILING/kilogram
T;BONGGOL JAGUNG GILING;ton;60000;BONGGOL JAGUNG GILING/ton
T;BONSAI;bag;60000;BONSAI/bag
T;BONSAI;buah/butir/batang;60000;BONSAI/buah/butir/batang
T;BONSAI;kilogram;60000;BONSAI/kilogram
T;BONSAI CEMARA UDANG;buah/butir/batang;60000;BONSAI CEMARA UDANG/buah/butir/batang
T;BONSAI CEMARA UDANG;kilogram;60000;BONSAI CEMARA UDANG/kilogram
T;BONSAI KEMUNING;kilogram;60000;BONSAI KEMUNING/kilogram
T;BONSAI KIMENG;buah/butir/batang;60000;BONSAI KIMENG/buah/butir/batang
T;BONSAI LOHANSUNG;buah/butir/batang;60000;BONSAI LOHANSUNG/buah/butir/batang
T;BONSAI MIRTEN;buah/butir/batang;60000;BONSAI MIRTEN/buah/butir/batang
T;BONSAI POHON PULE;buah/butir/batang;60000;BONSAI POHON PULE/buah/butir/batang
T;BONSAI POHON PULE;meter kubik;60000;BONSAI POHON PULE/meter kubik
T;BONSAI SANCANG;buah/butir/batang;60000;BONSAI SANCANG/buah/butir/batang
T;BONSAI SANCANG;gram;60000;BONSAI SANCANG/gram
T;BONSAI WARU;buah/butir/batang;60000;BONSAI WARU/buah/butir/batang
T;BOYSENBERRY;kilogram;60000;BOYSENBERRY/kilogram
T;BRONDOLAN KELAPA SAWIT;botol;60000;BRONDOLAN KELAPA SAWIT/botol
T;BRONDOLAN KELAPA SAWIT;kilogram;60000;BRONDOLAN KELAPA SAWIT/kilogram
T;BRUSSELS SPROUTS;kilogram;60000;BRUSSELS SPROUTS/kilogram
T;BUAH ALPUKAT;kilogram;60000;BUAH ALPUKAT/kilogram
T;BUAH ALPUKAT;mobil;60000;BUAH ALPUKAT/mobil
T;BUAH ALPUKAT;ton;60000;BUAH ALPUKAT/ton
T;BUAH ANGGUR;box;60000;BUAH ANGGUR/box
T;BUAH ANGGUR;buah/butir/batang;60000;BUAH ANGGUR/buah/butir/batang
T;BUAH ANGGUR;carton;60000;BUAH ANGGUR/carton
T;BUAH ANGGUR;kilogram;60000;BUAH ANGGUR/kilogram
T;BUAH ANGGUR;kilogram per second;60000;BUAH ANGGUR/kilogram per second
T;BUAH ANGGUR;ton;60000;BUAH ANGGUR/ton
T;BUAH APEL;bag;60000;BUAH APEL/bag
T;BUAH APEL;buah/butir/batang;60000;BUAH APEL/buah/butir/batang
T;BUAH APEL;kilogram;60000;BUAH APEL/kilogram
T;BUAH APEL;kilogram per second;60000;BUAH APEL/kilogram per second
T;BUAH APEL;ton;60000;BUAH APEL/ton
